SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_B100001113	SAMEA2622402	0.460366	50	50	"This sample (TARA_B100001113) was collected during the Tara Oceans expedition (2009-2013) at station TARA_110 (latitudeN=-1.9002, longitudeE=-84.6265) on date/time=2011-05-21T21:00, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001114."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-05-21T23:02	2011-05-21T21:00	TARA_20110521T2100Z_110_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:04Z	public	2014-05-01Z	-1.8505	-1.9002	-84.6318	-84.6265	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	10.945064	144.633667	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS492264	35.066093	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492264	TARA_20110520Z	SV Tara	TARA_110	0.22	3	21.814577	TARA_20110521T2100Z_110_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001113
TARA_B100001109	SAMEA2622376	0.317793	5	5	"This sample (TARA_B100001109) was collected during the Tara Oceans expedition (2009-2013) at station TARA_110 (latitudeN=-2.0133, longitudeE=-84.589) on date/time=2011-05-21T12:27, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001110."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-05-21T18:06	2011-05-21T12:27	TARA_20110521T1227Z_110_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:53Z	public	2014-05-01Z	-1.972	-2.0133	-84.601	-84.589	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	6.729337	190.816333	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS492228	35.0193	PUMP (High Volume Peristaltic Pump)	ERS492228	TARA_20110520Z	SV Tara	TARA_110	0.22	3	23.8683	TARA_20110521T1227Z_110_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001109
TARA_B100000929	SAMEA2622362	0	380	380	"This sample (TARA_B100000929) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0649, longitudeE=-84.5546) on date/time=2011-05-13T16:08:58, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 380-380 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000930."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-05-13T23:08	2011-05-13T16:08:58	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:11Z	public	2014-05-01Z	2.1008	2.0649	-84.5107	-84.5546	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	33.915981	2.516667	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS492205	34.79985	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS492205	TARA_20110509Z	SV Tara	TARA_109	0.22	3	11.3158	TARA_20110513T1617Z_109_Combined-EVENTS_CAST_MB_M_(380 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000929
TARA_B100000927	SAMEA2622336	0.737378	30	30	"This sample (TARA_B100000927) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0299, longitudeE=-84.5546) on date/time=2011-05-12T22:15, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 28-32 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000928."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-05-12T23:30	2011-05-12T22:15	TARA_20110512T2215Z_109_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:00Z	public	2014-05-01Z	2.0663	2.0299	-84.5304	-84.5546	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	3.886605	203.127654	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS492177	34.344808	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492177	TARA_20110509Z	SV Tara	TARA_109	0.22	3	26.532035	TARA_20110512T2215Z_109_EVENT_PUMP_P_D_(30 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000927
TARA_B100000925	SAMEA2622316	0.28167	5	5	"This sample (TARA_B100000925) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=1.9928, longitudeE=-84.5766) on date/time=2011-05-12T14:00, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000926."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-05-12T17:50	2011-05-12T14:00	TARA_20110512T1400Z_109_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	2014-05-01Z	2.0596	1.9928	-84.553	-84.5766	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	1.210114	198.635833	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS492145	33.3676	PUMP (High Volume Peristaltic Pump)	ERS492145	TARA_20110509Z	SV Tara	TARA_109	0.22	3	27.617558	TARA_20110512T1400Z_109_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000925
TARA_B100000902	SAMEA2622219	0.728939	40	40	"This sample (TARA_B100000902) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2669, longitudeE=-85.2732) on date/time=2011-04-22T21:13, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000903."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-22T23:45	2011-04-22T21:13	TARA_20110422T2113Z_102_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:30Z	public	2014-05-01Z	-5.2476	-5.2669	-85.3343	-85.2732	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	20.328327	103.916711	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS492012	34.900284	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492012	TARA_20110401Z	SV Tara	TARA_102	0.22	3	19.566255	TARA_20110422T2113Z_102_EVENT_PUMP_P_D_(40 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000902
TARA_B100000953	SAMEA2622197	0.010087	480	480	"This sample (TARA_B100000953) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.261, longitudeE=-85.1678) on date/time=2011-04-22T12:08:28, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 480-480 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000954."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-22T17:13	2011-04-22T12:08:28	TARA_20110422T1210Z_102_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:35Z	public	2014-05-01Z	-5.2771	-5.261	-85.2995	-85.1678	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	40.008967	4.42525	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS491980	34.69255	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS491980	TARA_20110401Z	SV Tara	TARA_102	0.22	3	9.195825	TARA_20110422T1210Z_102_Combined-EVENTS_CAST_MB_M_(480 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000953
TARA_B100000900	SAMEA2622173	0.238224	5	5	"This sample (TARA_B100000900) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2529, longitudeE=-85.1545) on date/time=2011-04-21T20:07, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000901."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-21T23:14	2011-04-21T20:07	TARA_20110421T2007Z_102_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:30Z	public	2014-05-01Z	-5.254	-5.2529	-85.2248	-85.1545	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	11.688971	205.992583	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS491938	34.748175	PUMP (High Volume Peristaltic Pump)	ERS491938	TARA_20110401Z	SV Tara	TARA_102	0.22	3	24.943108	TARA_20110421T2007Z_102_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000900
TARA_B100000959	SAMEA2622149	0.121464	177	177	"This sample (TARA_B100000959) was collected during the Tara Oceans expedition (2009-2013) at station TARA_100 (latitudeN=-12.9794, longitudeE=-96.0232) on date/time=2011-04-16T13:03:08, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 174-180 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000960."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-16T19:52	2011-04-16T13:03:08	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:15Z	public	2014-05-01Z	-12.9057	-12.9794	-96.155	-96.0232		21.068385	0.70843	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS491913	34.840218	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS491913	TARA_20110401Z	SV Tara	TARA_100	0.22	3	13.014573	TARA_20110416T1306Z_100_Combined-EVENTS_CAST_MB_M_(177 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000959
TARA_B100000965	SAMEA2622119	0.366887	50	50	"This sample (TARA_B100000965) was collected during the Tara Oceans expedition (2009-2013) at station TARA_100 (latitudeN=-12.9723, longitudeE=-96.0122) on date/time=2011-04-15T19:38, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000966."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-15T23:26	2011-04-15T19:38	TARA_20110415T1938Z_100_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:25Z	public	2014-05-01Z	-12.9226	-12.9723	-96.0932	-96.0122		1.501977	216.790338	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS491874	35.544655	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS491874	TARA_20110401Z	SV Tara	TARA_100	0.22	3	20.649431	TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000965
TARA_B100000963	SAMEA2622097	0.287892	5	5	"This sample (TARA_B100000963) was collected during the Tara Oceans expedition (2009-2013) at station TARA_100 (latitudeN=-13.0023, longitudeE=-95.9759) on date/time=2011-04-15T12:45, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000964."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-15T16:25	2011-04-15T12:45	TARA_20110415T1245Z_100_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:19Z	public	2014-05-01Z	-12.9488	-13.0023	-96.0293	-95.9759		4.590737	200.233917	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	ERS491836	35.835267	PUMP (High Volume Peristaltic Pump)	ERS491836	TARA_20110401Z	SV Tara	TARA_100	0.22	3	25.2512	TARA_20110415T1245Z_100_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000963
TARA_B100000886	SAMEA2622074	0.037733	5	5	"This sample (TARA_B100000886) was collected during the Tara Oceans expedition (2009-2013) at station TARA_099 (latitudeN=-21.146, longitudeE=-104.787) on date/time=2011-04-09T13:56, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000888."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-09T16:17	2011-04-09T13:56	TARA_20110409T1356Z_099_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:19Z	public	2014-05-01Z	-21.1556	-21.146	-104.8217	-104.787		-1.737405	203.995417	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS491804	36.129117	PUMP (High Volume Peristaltic Pump)	ERS491804	TARA_20110401Z	SV Tara	TARA_099	0.22	3	23.788833	TARA_20110409T1356Z_099_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000886
TARA_B100001013	SAMEA2622048	0	488	488	"This sample (TARA_B100001013) was collected during the Tara Oceans expedition (2009-2013) at station TARA_098 (latitudeN=-25.8076, longitudeE=-111.6906) on date/time=2011-04-04T13:55:02, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 475-500 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100001014,TARA_B100001015."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2011-04-04T22:34	2011-04-04T13:55:02	TARA_20110404T1359Z_098_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:14Z	public	2014-05-01Z	-25.8339	-25.8076	-111.8078	-111.6906	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	24.644021	155.55759	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS491767	34.362649	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS491767	TARA_20110401Z	SV Tara	TARA_098	0.22	3	8.113126	TARA_20110404T1359Z_098_Combined-EVENTS_CAST_MB_M_(488 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100001013
