SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_X000000692	SAMEA2619484	1.86604	35	35	This sample (TARA_X000000692) was collected during the Tara Oceans expedition (2009-2013) at station TARA_006 (latitudeN=36.5103, longitudeE=-3.9747) on date/time=2009-09-21T16:59, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 33-37 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_X000000693.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2009-09-21T17:59	2009-09-21T16:59	TARA_20090921T1659Z_006_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:15Z	public	2014-05-01Z	36.5064	36.5103	-3.9546	-3.9747	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	99999	99999	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W5-20	ERS488046	37.36462	PUMP (High Volume Peristaltic Pump)	ERS488046	TARA_20090919Z	SV Tara	TARA_006	5	20	15.66156	TARA_20090921T1659Z_006_EVENT_PUMP_P_D_(35 m)_PROT_NUC-DNA(1L)_W5-20_TARA_X000000692
TARA_X000000569	SAMEA2619458	0.133504	68	68	This sample (TARA_X000000569) was collected during the Tara Oceans expedition (2009-2013) at station TARA_005 (latitudeN=36.0469, longitudeE=-4.3555) on date/time=2009-09-20T17:54, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 66-70 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_X000000568.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2009-09-20T18:49	2009-09-20T17:54	TARA_20090920T1754Z_005_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:27Z	public	2014-05-01Z	36.0505	36.0469	-4.2925	-4.3555	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	99999	99999	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_W5-20	ERS488007	37.110098	PUMP (High Volume Peristaltic Pump)	ERS488007	TARA_20090919Z	SV Tara	TARA_005	5	20	22.918982	TARA_20090920T1754Z_005_EVENT_PUMP_P_D_(68 m)_PROT_NUC-RNA(1L)_W5-20_TARA_X000000569
TARA_X000000490	SAMEA2619445	-0.0242	5	5	This sample (TARA_X000000490) was collected during the Tara Oceans expedition (2009-2013) at station TARA_005 (latitudeN=36.0088, longitudeE=-4.5184) on date/time=2009-09-20T10:45, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_X000000489.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2009-09-20T15:30	2009-09-20T10:45	TARA_20090920T1045Z_005_EVENT_PUMP	GSC	Genoscope	2016-12-14T17:01:22Z	2015-11-04T11:48:19Z	public	2014-05-01Z	36.0169	36.0088	-4.5049	-4.5184	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	99999	99999	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_W5-20	ERS487984	36.7983	PUMP (High Volume Peristaltic Pump)	ERS487984	TARA_20090919Z	SV Tara	TARA_005	5	20	23.03295	TARA_20090920T1045Z_005_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(1L)_W5-20_TARA_X000000490
TARA_N000002779	SAMEA2731889	99999	25	25	This sample (TARA_N000002779) was collected during the Tara Oceans expedition (2009-2013) at station TARA_152 (latitudeN=43.8081, longitudeE=-16.8886) on date/time=2012-03-20T13:14, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 23-27 m, targeting a marine epipelagic mixed layer (ENVO:xxxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_N000002771,TARA_N000002772,TARA_N000002798.	ERC000030	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2012-03-20T13:31	2012-03-20T13:14	TARA_20120320T1314Z_152_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:49:05Z	public	2014-05-01Z	43.8171	43.8081	-16.8837	-16.8886		99999	99999	Tara Oceans expedition (2009-2013)	PROT_NUC-RNA(1L)_N180-2000	ERS494682	99999	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS494682	TARA_20120314Z	SV Tara	TARA_152	180	2000	99999	TARA_20120320T1314Z_152_EVENT_NET_N1+N2_X_(25 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000002779
TARA_N000003093	SAMEA2730915	0.061724	5	5	This sample (TARA_N000003093) was collected during the Tara Oceans expedition (2009-2013) at station TARA_141 (latitudeN=9.8432, longitudeE=-80.0621) on date/time=2011-12-30T14:49, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-30T15:08	2011-12-30T14:49	TARA_20111230T1449Z_141_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:26Z	public	2014-05-01Z	9.8416	9.8432	-80.0663	-80.0621	(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)	-0.543904	195.533083	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N20-180	ERS493931	34.971017	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS493931	TARA_20111230Z	SV Tara	TARA_141	20	180	27.246567	TARA_20111230T1449Z_141_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000003093
TARA_N000003094	SAMEA2730914	0.126428	5	5	This sample (TARA_N000003094) was collected during the Tara Oceans expedition (2009-2013) at station TARA_141 (latitudeN=9.8466, longitudeE=-80.1338) on date/time=2011-12-30T13:59, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-30T14:15	2011-12-30T13:59	TARA_20111230T1359Z_141_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:26Z	public	2014-05-01Z	9.846	9.8466	-80.054	-80.1338	(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)	-1.723962	195.523833	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS493930	34.347208	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS493930	TARA_20111230Z	SV Tara	TARA_141	180	2000	27.119358	TARA_20111230T1359Z_141_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000003094
TARA_N000003091	SAMEA2623457	0.126428	5	5	This sample (TARA_N000003091) was collected during the Tara Oceans expedition (2009-2013) at station TARA_141 (latitudeN=9.8481, longitudeE=-80.0454) on date/time=2011-12-30T13:35, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-5 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-30T14:45	2011-12-30T13:35	TARA_20111230T1335Z_141_EVENT_PUMP	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:20Z	public	2014-05-01Z	9.846	9.8481	80.0607	-80.0454	(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)	-1.723962	195.523833	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8-5	ERS493925	34.347208	PUMP (High Volume Peristaltic Pump)	ERS493925	TARA_20111230Z	SV Tara	TARA_141	0.8	5	27.119358	TARA_20111230T1335Z_141_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000003091
TARA_N000003063	SAMEA2730625	0.046455	5	5	This sample (TARA_N000003063) was collected during the Tara Oceans expedition (2009-2013) at station TARA_140 (latitudeN=7.4236, longitudeE=-79.3211) on date/time=2011-12-21T20:53, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003064.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-21T21:02	2011-12-21T20:53	TARA_20111221T2053Z_140_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:14Z	public	2014-05-01Z	7.4236	7.4236	-79.3215	-79.3211	(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972)	-0.287067	205.308333	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS493908	28.91985	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS493908	TARA_20111124Z	SV Tara	TARA_140	180	2000	26.649108	TARA_20111221T2053Z_140_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000003063
TARA_N000003061	SAMEA2730909	0.046455	5	5	This sample (TARA_N000003061) was collected during the Tara Oceans expedition (2009-2013) at station TARA_140 (latitudeN=7.4169, longitudeE=-79.317) on date/time=2011-12-21T18:53, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003062.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-21T19:11	2011-12-21T18:53	TARA_20111221T1853Z_140_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:26Z	public	2014-05-01Z	7.4174	7.4169	-79.3017	-79.317	(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972)	-0.287067	205.308333	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N20-180	ERS493903	28.91985	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS493903	TARA_20111124Z	SV Tara	TARA_140	20	180	26.649108	TARA_20111221T1853Z_140_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000003061
TARA_N000003059	SAMEA2730908	0.040695	5	5	This sample (TARA_N000003059) was collected during the Tara Oceans expedition (2009-2013) at station TARA_140 (latitudeN=7.4161, longitudeE=-79.3071) on date/time=2011-12-21T17:26, using a PLANKTON NET, TYPE=Single, MESH_Size_(μm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003060.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-21T17:47	2011-12-21T17:26	TARA_20111221T1726Z_140_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:26Z	public	2014-05-01Z	6.416	7.4161	-79.3102	-79.3071	(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972)	-3.796686	205.2885	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N5-20	ERS493897	28.919008	PLANKTON NET, TYPE=Single, MESH_Size_(ÔøΩm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5	ERS493897	TARA_20111124Z	SV Tara	TARA_140	5	20	26.62925	TARA_20111221T1726Z_140_EVENT_NET_N1_S_(5 m)_PROT_NUC-DNA(1L)_N5-20_TARA_N000003059
TARA_N000003057	SAMEA2623439	0.040695	5	5	This sample (TARA_N000003057) was collected during the Tara Oceans expedition (2009-2013) at station TARA_140 (latitudeN=7.4122, longitudeE=-79.3017) on date/time=2011-12-21T16:20, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-5 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000003058.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-12-21T17:30	2011-12-21T16:20	TARA_20111221T1620Z_140_EVENT_PUMP	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:48:14Z	public	2014-05-01Z	7.416	7.4122	79.3102	-79.3017	(search radius=5 degrees) Marine Ecoregion:Panama Bight (MRGID:21972)	-3.796686	205.2885	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8-5	ERS493890	28.919008	PUMP (High Volume Peristaltic Pump)	ERS493890	TARA_20111124Z	SV Tara	TARA_140	0.8	5	26.62925	TARA_20111221T1620Z_140_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000003057
TARA_N000002197	SAMEA2732557	0.356607	5	5	This sample (TARA_N000002197) was collected during the Tara Oceans expedition (2009-2013) at station TARA_134 (latitudeN=32.6744, longitudeE=-121.9918) on date/time=2011-10-22T17:47, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000002198.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-10-22T18:02	2011-10-22T17:47	TARA_20111022T1747Z_134_EVENT_NET	GSC	Genoscope	2016-12-13T17:03:48Z	2015-11-04T11:49:33Z	public	2014-05-01Z	32.6681	32.6744	-121.9909	-121.9918	(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)	-1.651266	226.559917	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS493500	33.45605	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS493500	TARA_20110928Z	SV Tara	TARA_134	180	2000	17.302025	TARA_20111022T1747Z_134_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000002197
TARA_N000002189	SAMEA2623186	0.356607	5	5	This sample (TARA_N000002189) was collected during the Tara Oceans expedition (2009-2013) at station TARA_134 (latitudeN=32.7526, longitudeE=-122.0013) on date/time=2011-10-22T14:52, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-5 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000002190.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-10-22T19:01	2011-10-22T14:52	TARA_20111022T1452Z_134_EVENT_PUMP	GSC	Genoscope	2016-12-13T17:03:49Z	2015-11-04T11:49:48Z	public	2014-05-01Z	32.6419	32.7526	-121.9853	-122.0013	(search radius=5 degrees) Marine Ecoregion:Northern California (MRGID:21844), Marine Ecoregion:Southern California Bight (MRGID:22001)	-1.651266	226.559917	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8-5	ERS493493	33.45605	PUMP (High Volume Peristaltic Pump)	ERS493493	TARA_20110928Z	SV Tara	TARA_134	0.8	5	17.302025	TARA_20111022T1452Z_134_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000002189
