Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20111211T2040Z_138_Combined-EVENTS_CAST	SV Tara	TARA_20111124Z	TARA_138	Rosette Vertical Sampling System	12/11/11 20:37	6.3559	-103.0598	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	70	NA	NA	21	38	45	49	15	482	49	26.6386	23.8542	18.8311	26.613	26.5288	24.308	21.0878	26.6273	7.9315	21.0878	33.804	34.5482	34.7721	33.8275	33.9936	34.5139	34.7472	33.8118	34.7661	34.7472	21.8147	23.2256	24.7722	21.8412	21.9935	23.0651	24.1601	21.8245	26.9808	24.1601	1.35E-05	0.0025443	0.00047225	3.26E-05	0.0010554	0.0015102	0.0011069	1.12E-05	4.75E-05	0.0011069	0.0044974	0.44491	0.44176	0.027672	0.17979	0.44176	0.44491	0.02955	0	0.44491	196.9746	121.8731	51.6872	197.2452	193.9835	154.7674	100.5283	197.2486	0.96655	100.5283	1.6393	5.017	21.1176	1.5415	0.54523	3.4009	7.5103	-0.33378	36.3584	7.5103
TARA_20111211T1332Z_138_Combined-EVENTS_CAST	SV Tara	TARA_20111124Z	TARA_138	Rosette Vertical Sampling System	12/11/11 13:27	6.3378	-102.9538	NA	NA	NA	0.034544174	0.051352127	0.001112675	0.009363831	NA	NA	19	88.35832596	68	NA	NA	26	42	50	53	14	120	48	26.5782	NA	NA	26.6044	26.3871	21.793	20.5338	26.5846	13.4662	23.2192	33.7502	NA	NA	33.7944	34.0922	34.7094	34.7523	33.7526	35.0882	34.6402	21.7934	NA	NA	21.8195	22.1121	23.9373	24.3136	21.7935	26.246	23.4803	6.20E-08	NA	NA	5.54E-05	0.00064268	0.0018596	0.0010335	3.48E-06	3.94E-05	0.0027337	0.00096578	NA	NA	0.043654	0.13675	0.35238	0.35606	0	0.04778	0.29151	195.5633	NA	NA	194.781	185.9896	111.1251	81.6107	195.7084	15.885	135.4758	0.74446	NA	NA	1.7128	1.2435	7.6732	15.9321	2.5233	30.638	3.11
TARA_20111210T1408Z_138_EVENT_PUMP	SV Tara	TARA_20111124Z	TARA_138	High Volume Peristaltic Pump	12/10/11 14:08	6.3332	-102.9432	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	66	NA	NA	37	45	55	57	13	483	64	26.6849	NA	NA	26.7325	26.5174	22.6934	22.2102	26.6999	7.9255	19.6509	33.6591	NA	NA	33.7088	34.4831	34.6646	34.6833	33.6743	34.7714	34.7918	21.6916	NA	NA	21.7157	22.3645	23.6504	23.8017	21.6984	26.9859	24.576	3.63E-05	NA	NA	5.20E-05	0.00071271	0.0018289	0.00059619	2.44E-05	2.70E-05	0.0019299	0	NA	NA	0.023193	0.27443	0.34875	0.35431	0	0.02114	0.35577	197.0462	NA	NA	196.9447	189.0856	134.4998	126.878	196.7693	0.95578	61.8765	0.35341	NA	NA	-0.88981	-1.1006	3.0896	5.782	-0.49191	33.2343	13.2024
TARA_20111203T1433Z_137_Combined-EVENTS_CAST	SV Tara	TARA_20111124Z	TARA_137	Rosette Vertical Sampling System	12/3/11 14:31	14.2025	-116.6433	NA	NA	0.051016	0.053699726	0.074441228	0.001512318	0.01837123	0.104643824	0.087369935	25	57.51093864	85	43	52	22	28	37	40	14	351	40	26.4703	18.6642	17.2553	26.4265	26.3068	23.1196	20.3374	26.4711	9.2079	20.3374	33.9772	34.5149	34.5599	33.9925	34.0471	34.4387	34.5546	33.9772	34.771	34.5546	21.9975	24.6181	24.998	22.0236	22.1025	23.3561	24.2155	21.9976	26.7857	24.2155	1.79E-07	0.00027978	0.00053484	4.38E-05	0.00022979	0.0023149	0.001845	2.44E-06	1.64E-05	0.001845	0.28338	0.59711	0.48717	0.29753	0.33524	0.56783	0.59711	0.28338	0	0.59711	195.4567	102.7119	51.6611	195.0561	191.3911	142.7617	117.5948	196.0464	0.95221	117.5948	3.4103	11.5583	18.941	4.5462	4.0975	5.0496	6.8149	3.0937	33.5015	6.8149
TARA_20111022T1452Z_134_EVENT_PUMP	SV Tara	TARA_20110928Z	TARA_134	High Volume Peristaltic Pump	10/22/11 14:52	32.7526	-122.0013	NA	NA	0.062217	NA	NA	NA	NA	0.119380123	0.101429597	NA	NA	NA	32	37	31	31	13	41	13	631	39	17.3032	16.3929	13.2504	17.2832	17.2832	17.3034	13.1054	17.3034	5.3046	13.1805	33.6142	33.6637	33.6524	33.6141	33.6141	33.6142	33.6168	33.6142	34.548	33.6124	24.2635	24.5143	25.1818	24.269	24.269	24.2636	25.1833	24.2636	27.1595	25.1649	1.56E-07	0.0017885	0.00055532	0.00030207	0.00030207	7.20E-08	9.20E-05	7.20E-08	6.60E-06	8.25E-05	0.37252	0.4204	0.4204	0.37044	0.37044	0.37252	0.33823	0.37252	0	0.37586	226.0216	212.3406	194.3905	212.5005	212.5005	226.1125	188.2092	226.1125	9.4508	192.1124	-1.6663	-2.4956	4.3022	-1.9732	-1.9732	-1.2241	8.7672	-1.2241	40.4602	6.1698
TARA_20111019T0009Z_133_EVENT_PUMP	SV Tara	TARA_20110928Z	TARA_133	High Volume Peristaltic Pump	10/19/11 0:09	35.4002	-127.7499	NA	0.053168	0.047682	0.051338324	0.072385456	0.002104837	0.020706019	0.099818872	0.082797616	NA	59.97016716	NA	41	49	10	11	32	38	29	530	95	19.2187	14.2052	12.3788	19.2187	19.0196	16.7601	15.1117	17.5436	5.0775	9.4077	33.2717	33.4389	33.3311	33.2717	33.2711	33.419	33.4538	33.3099	34.36	33.7396	23.5316	24.8226	25.1047	23.5316	23.5816	24.2431	24.6407	23.9749	27.0365	25.9459	0.00033491	0.00021618	0.00021792	0.00033491	0.00063059	0.00054525	0.00032929	0.0010076	NA	0.00018021	0.18188	0.67243	0.29306	0.18188	0.18188	0.63256	0.9082	0.51415	0	0	224.9705	230.5459	230.082	224.9705	227.3784	254.7775	235.7018	253.1541	19.9891	146.1382	0.14833	3.1861	6.3499	0.14833	-0.19972	-0.20642	-0.059152	-0.89286	42.9995	19.181
TARA_20111018T1535Z_133_EVENT_PUMP	SV Tara	TARA_20110928Z	TARA_133	High Volume Peristaltic Pump	10/18/11 15:35	35.3671	-127.7422	0.053694	0.053168	0.047682	0.050672185	0.071613126	0.002055041	0.019749342	0.099818872	0.082797616	NA	60.66155243	NA	41	49	11	11	39	41	33	532	95	19.079	14.7187	13.3055	19.0373	19.0373	15.324	15.1815	17.6689	5.1128	9.9893	33.2512	33.3343	33.411	33.2516	33.2516	33.3593	33.3271	33.3047	34.3478	33.674	23.5514	24.6337	24.9853	23.5623	23.5623	24.522	24.5284	23.9409	27.0229	25.7993	9.56E-05	0.00086378	0.00026245	0.00028131	0.00028131	0.00027708	0.00054694	0.0007541	NA	2.13E-05	0.044529	0.76285	0.62413	0.066214	0.066214	0.64503	0.72623	0.35076	0	0.014469	224.5575	258.1745	227.6472	227.3625	227.3625	262.9239	259.5914	248.4975	22.0193	161.4606	-0.23175	-0.86269	5.1359	-0.75231	-0.75231	-1.3752	-0.90092	-0.54455	42.2075	17.7705
TARA_20111001T0101Z_131_Combined-EVENTS_CAST	SV Tara	TARA_20110928Z	TARA_131	Rosette Vertical Sampling System	10/1/11 0:58	22.7546	-158.0067	NA	0.02845	0.032582	0.032317439	0.047908563	0.001407342	0.007247915	0.073154732	0.057839598	24	94.74041748	83	62	79	43	45	89	56	61	745	448	26.3345	24.5677	23.1511	26.2795	26.2166	22.6656	25.1271	24.8353	4.6226	8.0398	35.4396	35.4745	35.5191	35.4502	35.4432	35.5156	35.4546	35.4597	34.4211	34.207	23.137	23.7115	24.1651	23.1647	23.1793	24.3029	23.5263	23.6193	27.1377	26.5273	1.45E-05	0.00057314	4.60E-05	1.76E-05	0.00022584	0.00010506	0.0002982	0.00027354	1.72E-05	5.72E-05	0.040949	0.12222	0.16578	0.073916	0.076152	0.18188	0.11119	0.12222	0.009918	0	188.8014	199.0234	195.0914	189.7772	191.3855	192.1262	196.3051	197.1362	15.5592	137.5214	0.35213	-0.26712	-0.3204	-0.18848	0.59979	-0.66817	0.017748	0.41538	35.0689	20.141
TARA_20110913T1736Z_130_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_130	High Volume Peristaltic Pump	9/13/11 17:36	11.2723	-152.3711	NA	0.029289	0.028995	0.030979169	0.048527181	0.001802066	0.006051296	0.064782054	0.050110297	23	99.53130722	81	71	92	49	58	89	88	78	274	116	27.5272	25.3419	20.0235	27.5085	27.3793	22.7186	23.0062	25.1437	10.0977	16.2047	34.6507	34.8658	34.7894	34.6717	34.9672	34.8681	34.8564	34.8644	34.8197	34.5448	22.1651	23.0195	24.4797	22.1898	22.4535	23.7987	23.7075	23.079	26.6746	25.2344	1.10E-07	0.00040773	0.00028687	7.86E-05	0.0001484	0.0010178	0.00076153	0.00053744	2.32E-05	0.00062145	0	0.22479	0.31591	0.080157	0.1187	0.33537	0.32247	0.22919	0	0.19116	187.8403	193.214	157.7802	187.4235	188.6713	191.3934	192.927	193.7916	15.5383	109.4028	-1.9997	-2.034	1.1033	-1.2107	-1.3278	-2.6236	-2.3984	-2.1684	32.6898	10.3237
TARA_20110911T1652Z_129_Combined-EVENTS_CAST	SV Tara	TARA_20110826Z	TARA_129	Rosette Vertical Sampling System	9/11/11 16:50	6.6112	-153.0543	NA	NA	NA	0.035154026	0.051724127	0.001024499	0.010809418	NA	NA	26	86.70297623	89	NA	NA	85	91	80	117	41	169	154	28.2715	NA	NA	28.2714	28.094	28.2897	23.7046	28.2859	12.2225	13.6433	34.9414	NA	NA	34.9691	34.9772	34.9527	34.9752	34.9418	34.7732	34.753	22.1399	NA	NA	22.1665	22.2312	22.1478	23.5956	22.1378	26.251	25.9527	4.40E-08	NA	NA	7.58E-05	8.69E-05	3.25E-05	0.00081795	9.75E-07	NA	0.00046078	0.2828	NA	NA	0.29753	0.29753	0.29571	0.20204	0.28338	0	0.040949	184.0519	NA	NA	179.5837	174.17	181.411	143.8066	183.6841	21.4264	49.0101	0.090701	NA	NA	0.019901	0.17028	-0.32614	1.7307	-0.8384	28.821	16.7289
TARA_20110910T1757Z_129_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_129	High Volume Peristaltic Pump	9/10/11 17:57	6.671	-153.0658	NA	NA	NA	0.036246687	0.053257875	0.00108011	0.011163797	NA	NA	26	84.06340408	87	NA	NA	73	81	81	110	39	169	153	28.3268	NA	NA	28.3601	28.196	28.196	22.9552	28.3444	11.9343	12.9286	34.923	NA	NA	34.9624	35.0313	35.0313	34.9571	34.9291	34.8759	34.713	22.1079	NA	NA	22.1314	22.2375	22.2375	23.7994	22.1089	26.3854	26.0663	1.66E-07	NA	NA	9.14E-05	0.00023961	0.00023961	0.00090551	2.25E-07	0.00017768	0.0001495	0.16511	NA	NA	0.25181	0.2651	0.2651	0.19737	0.25646	0	0.00024447	184.9551	NA	NA	181.4725	171.5578	171.5578	147.216	184.4906	7.3843	33.9459	-2.0612	NA	NA	-3.1039	-1.4548	-1.4548	1.0046	-2.0409	30.158	20.7288
TARA_20110901T1743Z_127_Combined-EVENTS_CAST	SV Tara	TARA_20110826Z	TARA_127	Rosette Vertical Sampling System	9/1/11 17:38	-6.628	-152.4607	0.037504	0.035294	0.034977	0.039258227	0.055651728	0.000970932	0.013085927	0.078151071	0.062475736	17	77.81188202	67	61	76	92	115	68	156	13	161	110	27.054	27.0391	27.0467	27.0567	26.8823	27.0421	24.2587	27.054	23.9672	26.9076	35.555	35.5718	35.578	35.587	35.7317	35.5737	36.4167	35.5551	36.4497	35.7275	22.9948	23.0161	23.0194	23.024	23.19	23.017	24.5198	22.9951	24.632	23.1784	3.66E-07	1.12E-06	2.37E-06	2.26E-05	2.90E-05	2.05E-06	0.0005897	1.80E-07	4.29E-05	8.35E-06	0.28437	0.33537	0.32738	0.31035	0.24256	0.33537	0.068174	0.2882	0.091086	0.26082	188.8243	188.3094	188.0728	186.7749	183.8926	188.0496	157.4547	187.9152	157.6999	185.3138	5.4598	5.1743	5.4201	5.2771	2.8741	5.0023	2.2522	5.3911	2.358	4.0015
TARA_20110831T1800Z_127_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_127	High Volume Peristaltic Pump	8/31/11 18:00	-6.6499	-152.4243	NA	0.035942	0.034056	0.039552722	0.055856477	0.000976687	0.013245611	0.076277644	0.060735228	17	77.08601379	67	63	79	100	127	104	149	15	635	227	27.0471	27.0533	27.0491	27.0274	26.8798	27.0182	25.3979	27.0477	6.6218	13.8775	35.5998	35.6008	35.6018	35.6223	35.7282	35.6354	36.1976	35.5999	34.7264	35.1262	23.0306	23.0333	23.0367	23.0605	23.1891	23.0735	24.008	23.0309	27.1352	26.1936	1.80E-07	2.28E-06	1.43E-06	NA	0.00018224	4.53E-05	0.00041433	8.25E-07	3.10E-06	0.00019025	0.21249	0.28338	0.30298	0.34759	0.19107	0.35965	0.12912	0.22713	0.040949	0.018809	188.0095	187.0696	186.5668	185.4294	179.525	185.6593	163.557	188.7271	71.0127	86.2141	4.3871	4.5446	3.6657	4.5515	3.6987	4.2655	3.6734	4.7465	37.3454	16.2043
TARA_20110828T1805Z_126_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_126	High Volume Peristaltic Pump	8/28/11 18:05	-11.9873	-151.05	0.034933	0.035102	0.033495	0.038167061	0.054863591	0.001340761	0.009724617	0.075107953	0.059649835	14	79.71836472	57	63	79	48	48	46	45	48	46	47	26.6367	NA	NA	26.6487	26.6487	26.6477	26.647	26.6487	26.6477	26.6482	36.1416	NA	NA	36.1443	36.1443	36.1441	36.1435	36.1443	36.1441	36.1441	23.568	NA	NA	23.569	23.569	23.569	23.5687	23.569	23.569	23.5688	2.47E-07	NA	NA	NA	NA	1.33E-06	2.24E-06	NA	1.33E-06	8.07E-07	0.21347	NA	NA	0.28338	0.28338	0.28338	0.27283	0.28338	0.28338	0.28338	189.3642	NA	NA	188.9943	188.9943	187.3051	187.6177	188.9943	187.3051	188.1037	-1.4234	NA	NA	-0.58951	-0.58951	-1.0679	-0.81269	-0.58951	-1.0679	-1.1215
TARA_20110727T1932Z_122_Combined-EVENTS_CAST	SV Tara	TARA_20110726Z	TARA_122	Rosette Vertical Sampling System	7/27/11 19:28	-8.9729	-139.2393	0.03152	0.03178	0.033749	0.034956332	0.050723476	0.000912053	0.01086582	0.075640321	0.060143712	18	89.1138649	68	61	77	97	98	103	107	13	255	209	26.5537	26.5538	26.5509	26.5243	26.4442	25.2866	25.0968	26.5603	12.1548	15.4005	35.5378	35.5377	35.5379	35.5515	35.5901	36.0422	36.0984	35.5383	34.9528	35.2196	23.1414	23.1451	23.1473	23.1673	23.2216	23.9223	24.0231	23.1399	26.405	25.9364	4.11E-06	NA	6.90E-07	0.00073406	0.0012229	0.0004275	0.00012163	1.26E-05	9.12E-05	0.00028475	0.11119	0.26114	0.27006	0.27006	0.27605	0.32296	0.33113	0.11119	0	0	187.0797	186.3134	186.6699	179.9822	177.8015	178.8272	178.7741	186.7079	20.8023	102.7716	5.5676	5.9469	5.6063	5.562	6.2263	4.9614	2.7596	5.4865	24.8434	12.6505
TARA_20110709T1747Z_121_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_121	High Volume Peristaltic Pump	7/9/11 17:47	-23.073	-135.018	NA	NA	NA	0.054987136	0.096528836	0.018807493	0.039037079	NA	NA	NA	56.16687393	NA	NA	NA	52	52	13	51	21	51	13	24.2248	NA	NA	24.2308	24.2308	24.2248	24.2305	24.2252	24.2305	24.2248	36.6329	NA	NA	36.6352	36.6352	36.6325	36.6347	36.6324	36.6347	36.6325	24.6834	NA	NA	24.6861	24.6861	24.6833	24.6857	24.6836	24.6857	24.6833	4.52E-07	NA	NA	NA	NA	1.74E-07	1.25E-06	1.90E-07	1.25E-06	1.74E-07	0.040949	NA	NA	0.040949	0.040949	0.040949	0.040949	0.0043755	0.040949	0.040949	201.403	NA	NA	201.2128	201.2128	201.9128	200.87	201.1766	200.87	201.9128	-0.91066	NA	NA	-0.91066	-0.91066	-0.91066	-0.91066	-0.91066	-0.91066	-0.91066
TARA_20110706T1844Z_120_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_120	High Volume Peristaltic Pump	7/6/11 18:44	-23.0242	-134.9232	NA	NA	NA	0.04414285	0.088959347	0.006484304	0.033832977	NA	NA	NA	72.65406418	NA	NA	NA	13	13	9	12	13	6	3	23.6195	NA	NA	23.5698	23.5698	23.6257	23.5867	23.5698	23.6307	23.6528	36.6835	NA	NA	36.6881	36.6881	36.6827	36.6867	36.6881	36.682	36.6803	24.9019	NA	NA	24.9203	24.9203	24.8994	24.9141	24.9203	24.8973	24.8893	2.32E-05	NA	NA	NA	NA	6.43E-06	6.66E-05	NA	2.65E-05	NA	0.066985	NA	NA	0.066985	0.066985	0.048331	0.066985	0.066985	NA	NA	204.588	NA	NA	205.2297	205.2297	203.9751	204.9952	205.2297	203.8638	204.1123	-1.0165	NA	NA	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165
TARA_20110701T2108Z_118_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_118	High Volume Peristaltic Pump	7/1/11 21:08	-23.1571	-135.018	NA	0.052867	0.0444	0.054129045	0.072748326	0.004974143	0.018023813	0.094793744	0.078053348	NA	57.49056816	NA	44	53	18	23	21	15	23	22	12	23.7853	NA	NA	23.7123	23.6763	23.6843	23.7367	23.6763	23.6769	23.7755	36.6447	NA	NA	36.6487	36.6542	36.6528	36.6467	36.6542	36.6541	36.645	24.8236	NA	NA	24.8487	24.8638	24.8603	24.8398	24.8638	24.8635	24.8269	1.32E-05	NA	NA	4.41E-05	NA	2.17E-05	6.52E-05	NA	1.71E-05	2.64E-05	0.29749	NA	NA	0.32312	0.32427	0.34759	0.31363	0.32427	0.34546	0.29749	196.7454	NA	NA	197.403	197.556	197.1342	197.0445	197.556	197.0964	196.5582	-1.0165	NA	NA	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165
TARA_20110701T0627Z_117_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_117	High Volume Peristaltic Pump	7/1/11 6:27	-23.1571	-135.018	NA	0.052867	0.0444	0.054129045	0.072748326	0.004974143	0.018023813	0.094793744	0.078053348	NA	57.49056816	NA	44	53	16	26	20	18	17	25	13	23.793	NA	NA	23.7299	23.6566	23.6869	23.7096	23.7166	23.664	23.795	36.6348	NA	NA	36.643	36.654	36.65	36.6461	36.645	36.6532	36.635	24.8138	NA	NA	24.8391	24.8697	24.8574	24.8475	24.8446	24.8669	24.8136	1.20E-06	NA	NA	7.10E-05	NA	3.52E-05	4.20E-05	4.13E-05	1.40E-05	3.62E-05	0.25704	NA	NA	0.30859	0.28338	0.31035	0.30859	0.30859	0.28338	0.26946	198.1327	NA	NA	197.8002	197.0472	197.6607	197.6947	197.6411	197.0033	197.6357	-1.0165	NA	NA	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165
TARA_20110630T0505Z_116_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_116	High Volume Peristaltic Pump	6/30/11 5:05	-23.2329	-134.9606	0.052867	0.052867	0.050277	0.037999025	0.059232445	0.004046629	0.012468852	0.103595828	0.086375427	NA	82.72136688	NA	40	48	18	18	17	14	8	15	3	24.25	NA	NA	24.1623	24.1623	24.1669	24.2019	24.2618	24.1951	24.2671	36.6681	NA	NA	36.6722	36.6722	36.6719	36.6704	36.6675	36.6707	36.6671	24.7023	NA	NA	24.7323	24.7323	24.7306	24.7188	24.6983	24.7211	24.696	3.17E-05	NA	NA	NA	NA	2.73E-05	6.54E-05	1.63E-05	3.87E-05	NA	0.13273	NA	NA	0.16941	0.16941	0.18084	0.15734	0.13007	0.15734	NA	198.1912	NA	NA	197.4939	197.4939	197.5407	197.6324	198.5574	197.3024	198.2792	-1.0165	NA	NA	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165
TARA_20110628T1750Z_115_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_115	High Volume Peristaltic Pump	6/28/11 17:50	-23.2317	-134.9611	NA	0.052867	0.050277	0.037999025	0.059232445	0.004046629	0.012468852	0.103595828	0.086375427	NA	82.72136688	NA	40	48	19	19	10	13	19	9	3	24.1023	NA	NA	24.0642	24.0642	24.1023	24.0862	24.0642	24.101	24.1313	36.6755	NA	NA	36.6763	36.6763	36.6755	36.6759	36.6763	36.6755	36.6758	24.7522	NA	NA	24.7648	24.7648	24.7522	24.7576	24.7648	24.7526	24.7433	3.78E-06	NA	NA	NA	NA	3.78E-06	2.99E-05	NA	1.20E-05	NA	0.22486	NA	NA	0.20262	0.20262	0.22486	0.22713	0.20262	0.21674	NA	198.3469	NA	NA	198.8772	198.8772	198.3469	198.3134	198.8772	197.803	198.2406	-1.0165	NA	NA	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165
TARA_20110626T2244Z_114_EVENT_PUMP	SV Tara	TARA_20110626Z	TARA_114	High Volume Peristaltic Pump	6/26/11 22:44	-23.1595	-134.9236	NA	0.058267	0.062699	0.047508825	0.083720606	0.00605279	0.018089403	0.119975488	0.102000373	NA	64.76390076	NA	34	40	17	17	16	16	7	11	4	24.0369	NA	NA	24.0119	24.0119	24.0215	24.0215	24.0486	24.0372	24.0767	36.6675	NA	NA	36.6715	36.6715	36.6701	36.6701	36.6662	36.6674	36.6644	24.7658	NA	NA	24.7767	24.7767	24.7727	24.7727	24.7612	24.7657	24.7512	1.86E-05	NA	NA	NA	NA	3.96E-05	3.96E-05	1.90E-05	7.57E-06	NA	0.12963	NA	NA	0.14953	0.14953	0.16249	0.16249	NA	0.1299	NA	199.5922	NA	NA	199.7699	199.7699	199.3354	199.3354	200.0446	198.7637	199.5051	-1.0165	NA	NA	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165	-1.0165
TARA_20110619T1925Z_113_EVENT_NET	SV Tara	TARA_20110520Z	TARA_113	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	6/19/11 19:25	-23.1107	-134.9329	NA	NA	0.0256	0.051287765	0.092249069	0.00697466	0.023456638	0.055514775	0.041608775	NA	61.26664925	NA	74	99	53	53	53	52	14	53	49	23.7859	NA	NA	23.7316	23.7316	23.7316	23.7366	23.7856	23.7316	23.7399	36.6871	NA	NA	36.6909	36.6909	36.6909	36.6906	36.6882	36.6909	36.6904	24.8553	NA	NA	24.877	24.877	24.877	24.8752	24.8565	24.877	24.874	2.33E-06	NA	NA	NA	NA	NA	8.77E-06	3.74E-06	NA	2.65E-06	0.16322	NA	NA	0.25646	0.25646	0.25646	0.24731	0.16578	0.25646	0.22713	203.037	NA	NA	199.7462	199.7462	199.7462	200.3808	201.8563	199.7462	201.0253	-0.51689	NA	NA	-0.46578	-0.46578	-0.46578	-0.58254	-0.69495	-0.46578	-0.7112
TARA_20110619T1712Z_113_EVENT_PUMP	SV Tara	TARA_20110520Z	TARA_113	High Volume Peristaltic Pump	6/19/11 17:12	-23.1108	-134.9327	NA	NA	0.0256	0.051287765	0.092249069	0.00697466	0.023456638	0.055514775	0.041608775	NA	61.26664925	NA	74	99	53	53	53	52	14	53	49	23.7859	NA	NA	23.7316	23.7316	23.7316	23.7366	23.7856	23.7316	23.7399	36.6871	NA	NA	36.6909	36.6909	36.6909	36.6906	36.6882	36.6909	36.6904	24.8553	NA	NA	24.877	24.877	24.877	24.8752	24.8565	24.877	24.874	2.33E-06	NA	NA	NA	NA	NA	8.77E-06	3.74E-06	NA	2.65E-06	0.16322	NA	NA	0.25646	0.25646	0.25646	0.24731	0.16578	0.25646	0.22713	203.037	NA	NA	199.7462	199.7462	199.7462	200.3808	201.8563	199.7462	201.0253	-0.51689	NA	NA	-0.46578	-0.46578	-0.46578	-0.58254	-0.69495	-0.46578	-0.7112
